Episode 144, loss: 6087.189, total_reward: 200.0, solved: True
Episode 145, loss: 6531.957, total_reward: 200.0, solved: True
Episode 146, loss: 6158.641, total_reward: 200.0, solved: True
Episode 147, loss: 6478.147, total_reward: 200.0, solved: True
Episode 148, loss: 6374.915, total_reward: 200.0, solved: True
Episode 149, loss: 6445.005, total_reward: 200.0, solved: True
Episode 150, loss: 6510.550, total_reward: 200.0, solved: True
Episode 151, loss: 6573.453, total_reward: 200.0, solved: True
Episode 152, loss: 6274.241, total_reward: 200.0, solved: True
Episode 153, loss: 6318.706, total_reward: 200.0, solved: True
Episode 154, loss: 6208.348, total_reward: 200.0, solved: True
Episode 155, loss: 6246.791, total_reward: 200.0, solved: True
Episode 156, loss: 6050.630, total_reward: 200.0, solved: True
Episode 157, loss: 5960.759, total_reward: 200.0, solved: True
Episode 158, loss: 6585.145, total_reward: 200.0, solved: True
Episode 159, loss: 6342.951, total_reward: 200.0, solved: True
Episode 160, loss: 2091.980, total_reward: 100.0, solved: False
Episode 161, loss: 6241.470, total_reward: 200.0, solved: True
Episode 162, loss: 2272.402, total_reward: 109.0, solved: False
Episode 163, loss: 6262.081, total_reward: 200.0, solved: True
Episode 164, loss: 5951.239, total_reward: 200.0, solved: True
Episode 165, loss: 2570.241, total_reward: 120.0, solved: False
Episode 166, loss: 3344.783, total_reward: 141.0, solved: False
Episode 167, loss: 2269.139, total_reward: 111.0, solved: False
Episode 168, loss: 4735.230, total_reward: 167.0, solved: False
Episode 169, loss: 2904.019, total_reward: 131.0, solved: False
Episode 170, loss: 3035.057, total_reward: 127.0, solved: False
Episode 171, loss: 1876.527, total_reward: 104.0, solved: False
Episode 172, loss: 2215.179, total_reward: 112.0, solved: False
Episode 173, loss: 286.210, total_reward: 36.0, solved: False
Episode 174, loss: 2913.574, total_reward: 127.0, solved: False
Episode 175, loss: 2538.838, total_reward: 117.0, solved: False
Episode 176, loss: 1059.444, total_reward: 71.0, solved: False
Episode 177, loss: 656.126, total_reward: 58.0, solved: False
Episode 178, loss: 1291.834, total_reward: 80.0, solved: False
Episode 179, loss: 1594.539, total_reward: 95.0, solved: False
Episode 180, loss: 2658.239, total_reward: 121.0, solved: False
Episode 181, loss: 782.645, total_reward: 61.0, solved: False
Episode 182, loss: 523.641, total_reward: 51.0, solved: False
Episode 183, loss: 1812.386, total_reward: 107.0, solved: False
Episode 184, loss: 2688.681, total_reward: 122.0, solved: False
Episode 185, loss: 1886.800, total_reward: 98.0, solved: False
Episode 186, loss: 2022.004, total_reward: 112.0, solved: False
Episode 187, loss: 2105.442, total_reward: 109.0, solved: False
Episode 188, loss: 2288.611, total_reward: 118.0, solved: False
Episode 189, loss: 433.159, total_reward: 42.0, solved: False
Episode 190, loss: 1523.656, total_reward: 93.0, solved: False
Episode 191, loss: 1301.942, total_reward: 87.0, solved: False
Episode 192, loss: 1625.818, total_reward: 89.0, solved: False
Episode 193, loss: 1157.154, total_reward: 84.0, solved: False
Episode 194, loss: 434.208, total_reward: 46.0, solved: False
Episode 195, loss: 1515.453, total_reward: 92.0, solved: False
Episode 196, loss: 2020.954, total_reward: 101.0, solved: False
Episode 197, loss: 2141.501, total_reward: 110.0, solved: False
Episode 198, loss: 2452.172, total_reward: 119.0, solved: False
Episode 199, loss: 2892.943, total_reward: 131.0, solved: False
Episode 200, loss: 2086.607, total_reward: 106.0, solved: False
Episode 201, loss: 2184.835, total_reward: 118.0, solved: False
Episode 202, loss: 3323.383, total_reward: 145.0, solved: False
Episode 203, loss: 2901.761, total_reward: 131.0, solved: False
Episode 204, loss: 2297.895, total_reward: 116.0, solved: False
Episode 205, loss: 6647.115, total_reward: 200.0, solved: True
Episode 206, loss: 6141.746, total_reward: 200.0, solved: True
Episode 207, loss: 5904.394, total_reward: 200.0, solved: True
Episode 208, loss: 5780.358, total_reward: 200.0, solved: True
Episode 209, loss: 5524.468, total_reward: 200.0, solved: True
Episode 210, loss: 5891.002, total_reward: 200.0, solved: True
Episode 211, loss: 6065.376, total_reward: 200.0, solved: True
Episode 212, loss: 5795.473, total_reward: 200.0, solved: True
Episode 213, loss: 6242.307, total_reward: 200.0, solved: True
Episode 214, loss: 5699.678, total_reward: 200.0, solved: True
Episode 215, loss: 6142.463, total_reward: 200.0, solved: True
Episode 216, loss: 6081.406, total_reward: 200.0, solved: True
Episode 217, loss: 5754.771, total_reward: 200.0, solved: True
Episode 218, loss: 5940.219, total_reward: 200.0, solved: True
Episode 219, loss: 5843.558, total_reward: 200.0, solved: True
Episode 220, loss: 5576.909, total_reward: 200.0, solved: True
Episode 221, loss: 6195.464, total_reward: 200.0, solved: True
Episode 222, loss: 6700.852, total_reward: 200.0, solved: True
Episode 223, loss: 5910.224, total_reward: 200.0, solved: True
Episode 224, loss: 6326.784, total_reward: 200.0, solved: True
Episode 225, loss: 6118.147, total_reward: 200.0, solved: True
Episode 226, loss: 5986.366, total_reward: 200.0, solved: True
Episode 227, loss: 6207.324, total_reward: 200.0, solved: True
Episode 228, loss: 6115.971, total_reward: 200.0, solved: True
Episode 229, loss: 6191.456, total_reward: 200.0, solved: True
Episode 230, loss: 6084.718, total_reward: 200.0, solved: True
Episode 231, loss: 5739.335, total_reward: 200.0, solved: True
Episode 232, loss: 5932.048, total_reward: 200.0, solved: True
Episode 233, loss: 5911.929, total_reward: 200.0, solved: True
Episode 234, loss: 5515.962, total_reward: 200.0, solved: True
Episode 235, loss: 5764.934, total_reward: 200.0, solved: True
Episode 236, loss: 5684.885, total_reward: 200.0, solved: True
Episode 237, loss: 5961.846, total_reward: 200.0, solved: True
Episode 238, loss: 2468.065, total_reward: 111.0, solved: False
Episode 239, loss: 5035.391, total_reward: 200.0, solved: True
Episode 240, loss: 5866.455, total_reward: 200.0, solved: True
Episode 241, loss: 5506.452, total_reward: 200.0, solved: True
Episode 242, loss: 5430.078, total_reward: 200.0, solved: True
Episode 243, loss: 5124.889, total_reward: 200.0, solved: True
Episode 244, loss: 5486.472, total_reward: 200.0, solved: True
Episode 245, loss: 5617.401, total_reward: 200.0, solved: True
Episode 246, loss: 5311.108, total_reward: 200.0, solved: True
Episode 247, loss: 2344.050, total_reward: 110.0, solved: False
Episode 248, loss: 5813.863, total_reward: 200.0, solved: True
Episode 249, loss: 5399.755, total_reward: 200.0, solved: True
Episode 250, loss: 5373.478, total_reward: 200.0, solved: True
Episode 251, loss: 5420.011, total_reward: 200.0, solved: True
Episode 252, loss: 5973.866, total_reward: 200.0, solved: True
Episode 253, loss: 2885.637, total_reward: 138.0, solved: False
Episode 254, loss: 5615.487, total_reward: 200.0, solved: True
